nomccpp,latitud,longitud,village
BARRIO 28 JULIO,-10.890119552612305,-77.50264739990234,3766
BARRIO 3,-5.30394983291626,-75.72135925292969,3767
BARRIO 3 DE ENERO CASAPALCA,-11.650854110717773,-76.237884521484375,3768
BARRIO 3 DE MAYO,-3.6839828491210937,-80.67803955078125,3769
BARRIO 3 DE MAYO,-15.436821937561035,-69.92756652832031,3770
BARRIO 3 DE OCTUBRE,-3.640660524368286,-80.58351135253906,3771
BARRIO 3 DEENERO CASAPALCA,-11.650854110717773,-76.237884521484375,3772
BARRIO 30 DE JULIO,-10.11833667755127,-76.2082290649414,3773
BARRIO 4,-5.30394983291626,-75.72135925292969,3774
BARRIO 4 DE NOVIEMBRE,-15.82485580444336,-70.03544616699219,3775
BARRIO 4 LA ESPERANZA PARTE ALTA,-8.078410148620605,-79.0367660522461,3776
BARRIO 5 DE DICIEMBRE,-4.838786602020264,-76.55118560791016,3777
BARRIO 7 DE JUNIO,-5.12285852432251,-76.93424224853516,3778
BARRIO 8 DE OCTUBRE,-15.846495628356934,-70.02604675292969,3779
BARRIO 9 DE OCTUBRE,-7.1665520668029785,-78.51338195800781,3780
BARRIO 9 DE OCTUBRE,-7.849175930023193,-75.0173110961914,3781
BARRIO ABAJO,-10.773041725158691,-75.813720703125,3782
BARRIO ABELARDO INUMA,-8.678839683532715,-76.12176513671875,3783
BARRIO ACAPULCO,-4.862594127655029,-80.76374053955078,3784
BARRIO ACCOPITE,-12.782267570495605,-74.57615661621094,3785
BARRIO ACHCAYACU,-12.809142112731934,-74.791015625,3786
BARRIO ACOCANCHA,-12.163209915161133,-75.38140869140625,3787
BARRIO ACOCHINCHAN,-10.641411781311035,-75.86536407470703,3788
BARRIO ACOLA,-15.217694282531738,-73.34659576416016,3789
BARRIO ACOLA ALTA,-15.281188011169434,-73.353851318359375,3790
BARRIO ACOPAMPA,-11.835052490234375,-75.398834228515625,3791
BARRIO ACUCHIMAY,-13.917213439941406,-74.33460235595703,3792
BARRIO ACUCHIMAY,-13.168116569519043,-74.22058868408203,3793
BARRIO AGOCHICHIN,-10.641411781311035,-75.86536407470703,3794
BARRIO AGOCHINCHAN,-10.641411781311035,-75.86536407470703,3795
BARRIO AGOKUSHMA,-9.79843807220459,-76.80531311035156,3796
BARRIO AGOMARCA BAJO,-6.690162658691406,-78.5168228149414,3797
BARRIO AGUA MIRO,-5.890177249908447,-76.119873046875,3798
BARRIO AGUAJAL,-11.246687889099121,-74.6397933959961,3799
BARRIO AGUAMIRO,-5.885501861572266,-76.11866760253906,3800
BARRIO AGUITA JARUNAN,-11.002950668334961,-76.36161804199219,3801
BARRIO ALALACC,-12.763331413269043,-74.602386474609375,3802
BARRIO ALAMEDA,-9.160052299499512,-77.369384765625,3803
BARRIO ALAMEDA,-12.942481994628906,-74.24970245361328,3804
BARRIO ALASAYA,-16.08224105834961,-69.6417007446289,3805
BARRIO ALBERTO ANGULO,-7.347904682159424,-75.0052261352539,3806
BARRIO ALBERTO FUJIMORI,-8.438207626342773,-75.1550521850586,3807
BARRIO ALBORADA,-15.64253044128418,-70.35076141357422,3808
BARRIO ALFONSO UGARTE,-13.44289493560791,-76.14179229736328,3809
BARRIO ALFONSO UGARTE,-12.483202934265137,-75.04827880859375,3810
BARRIO ALFONSO UGARTE,-14.78464126586914,-70.3510513305664,3811
BARRIO ALIPIO ROSALES,-3.5664477348327637,-80.4266586303711,3812
BARRIO ALLAUCA,-7.153989315032959,-77.699951171875,3813
BARRIO ALLAUCAN,-10.434591293334961,-76.43900299072266,3814
BARRIO ALLAUCAS,-7.153989315032959,-77.699951171875,3815
BARRIO ALTO,-8.277268409729004,-77.295806884765625,3816
BARRIO ALTO,-10.01744270324707,-76.234283447265625,3817
BARRIO ALTO,-8.438207626342773,-75.1550521850586,3818
BARRIO ALTO,-8.60451889038086,-74.30903625488281,3819
BARRIO ALTO,-13.648998260498047,-73.090118408203125,3820
BARRIO ALTO ANTABAMBA,-14.364622116088867,-72.880126953125,3821
BARRIO ALTO DE LA PALOMA,-5.238190174102783,-79.45211029052734,3822
BARRIO ALTO HUASCAR,-15.82485580444336,-70.03544616699219,3823
BARRIO ALTO LIBERTADORES,-12.950052261352539,-74.0236587524414,3824
BARRIO ALTO ORCAPATA,-15.846495628356934,-70.02604675292969,3825
BARRIO ALTO ORKAPATA,-15.846495628356934,-70.02604675292969,3826
BARRIO ALTO PERU,-10.369705200195312,-76.4449691772461,3827
BARRIO ALTO PERU,-10.253825187683105,-76.26757049560547,3828
BARRIO ALTO PERU,-11.6682710647583,-76.08692169189453,3829
BARRIO ALTO PERU,-11.406243324279785,-69.49340057373047,3830
BARRIO ALTO SAN MARTIN,-15.855721473693848,-70.0172119140625,3831
BARRIO AMARINGO,-6.060547828674316,-77.17335510253906,3832
BARRIO AMARUYUC,-13.959159851074219,-72.3968734741211,3833
BARRIO AMAY,-11.116424560546875,-77.60262298583984,3834
BARRIO ANANSAYOCC,-13.613842010498047,-73.3426513671875,3835
BARRIO ANDAMARCA,-13.844817161560059,-74.37427520751953,3836
BARRIO ANDAMARCA,-13.847028732299805,-73.94928741455078,3837
BARRIO ANDAMARCA CURIS,-11.420555114746094,-75.6865005493164,3838
BARRIO ANTA,-12.651143074035645,-74.85777282714844,3839
BARRIO ANTAUCO,-9.521283149719238,-77.514617919921875,3840
BARRIO ARANJUEZ,-7.1693115234375,-78.50440979003906,3841
BARRIO ARENALES,-11.000082969665527,-76.3647232055664,3842
BARRIO ARICOMA,-14.360507011413574,-70.02520751953125,3843
BARRIO ARRELLANO,-10.72421932220459,-73.75948333740234,3844
BARRIO ARRIBA,-9.723753929138184,-77.456329345703125,3845
BARRIO ARRIBA,-11.267842292785645,-75.64781951904297,3846
BARRIO ARTURO GUEVARA,-7.342644691467285,-75.00917053222656,3847
BARRIO ASANA,-12.068258285522461,-75.284515380859375,3848
BARRIO ASHAUJIRCA,-10.356208801269531,-77.19742584228516,3849
BARRIO ASUSPUCRO HUAROS,-11.405024528503418,-76.57398223876953,3850
BARRIO ATALAYA HUARCA,-14.802363395690918,-71.42108917236328,3851
BARRIO ATUSPARIA,-9.160052299499512,-77.369384765625,3852
BARRIO AUQUIPAYA,-13.922052383422852,-73.9072494506836,3853
BARRIO AURAY,-12.086665153503418,-75.20829772949219,3854
BARRIO AUTENTICO BARRIO ABAJO,-15.36842155456543,-70.36661529541016,3855
BARRIO AVIACIÓN,-10.72421932220459,-73.75948333740234,3856
BARRIO AYAPATA BAJA,-13.657873153686523,-73.394317626953125,3857
BARRIO AYASH,-9.4542388916015625,-77.17675018310547,3858
BARRIO AYAURCO,-13.544197082519531,-72.70292663574219,3859
BARRIO AYAURCO ALTO,-13.544197082519531,-72.70292663574219,3860
BARRIO AYMARRAGRA,-10.492546081542969,-76.5191650390625,3861
BARRIO AYMAS,-13.63829231262207,-72.847320556640625,3862
BARRIO AYNAN,-9.5916166305542,-76.7308578491211,3863
BARRIO AYRIHUA,-14.145746231079102,-72.73857879638672,3864
BARRIO AZAPAMPA,-12.097332000732422,-75.19457244873047,3865
BARRIO AZOGUINI,-15.837563514709473,-70.0314712524414,3866
BARRIO AZOGUINI,-15.836421012878418,-70.029754638671875,3867
BARRIO AZUL,-17.28317642211914,-70.63980865478516,3868
BARRIO B ARIRES,-3.56994366645813,-80.454559326171875,3869
BARRIO BAJO,-5.929717540740967,-77.22502899169922,3870
BARRIO BAJO,-6.184601783752441,-75.181243896484375,3871
BARRIO BAJO,-6.90919828414917,-75.1565170288086,3872
BARRIO BAJO,-8.438207626342773,-75.1550521850586,3873
BARRIO BAJO,-6.904455184936523,-75.15441131591797,3874
BARRIO BAJO ANTABAMBA,-14.364622116088867,-72.880126953125,3875
BARRIO BAJO ZAIRE,-13.134809494018555,-76.34684753417969,3876
BARRIO BALCONCILLO,-12.006028175354004,-75.28462219238281,3877
BARRIO BALCONCITO,-13.409953117370605,-76.14604187011719,3878
BARRIO BALCONCITO,-13.412630081176758,-76.14161682128906,3879
BARRIO BAMBU,-11.401129722595215,-69.48747253417969,3880
BARRIO BAMBÚ,-11.401129722595215,-69.48747253417969,3881
BARRIO BANCAPATA,-13.614115715026855,-72.8701400756836,3882
BARRIO BANDA DE PISHUAYA,-6.618742942810059,-76.68522644042969,3883
BARRIO BARRIOS ALTOS,-13.159714698791504,-74.23486328125,3884
BARRIO BARTLOME RUIZ,-7.345241546630859,-75.01850891113281,3885
BARRIO BARTOLOME RUIZ,-7.345241546630859,-75.01850891113281,3886
BARRIO BASILIO AUQUI,-13.152501106262207,-74.2332763671875,3887
BARRIO BATALLACU,-12.038334846496582,-75.2251968383789,3888
BARRIO BELEN,-6.029314994812012,-76.988037109375,3889
BARRIO BELEN,-6.037618637084961,-76.98320007324219,3890
BARRIO BELEN,-6.030952453613281,-76.97855377197266,3891
BARRIO BELEN,-6.037108421325684,-76.97669982910156,3892
BARRIO BELEN,-6.033231735229492,-76.97565460205078,3893
BARRIO BELEN,-6.03039026260376,-76.97501373291016,3894
BARRIO BELEN,-13.163002967834473,-74.23062896728516,3895
BARRIO BELÉN,-13.5794095993042,-74.35237884521484,3896
BARRIO BELÉN,-13.606755256652832,-74.31391906738281,3897
BARRIO BELÉN,-13.163002967834473,-74.23062896728516,3898
BARRIO BELEN BAJO,-13.163002967834473,-74.23062896728516,3899
BARRIO BELÉN BAJO,-13.163002967834473,-74.23062896728516,3900
BARRIO BELLA VISTA ALTA,-13.634968757629395,-72.89274597167969,3901
BARRIO BELLAVISTA,-4.833874225616455,-80.64483642578125,3902
BARRIO BELLAVISTA,-3.5714852809906006,-80.45857238769531,3903
BARRIO BELLAVISTA,-3.569715738296509,-80.45265197753906,3904
BARRIO BELLAVISTA,-10.291147232055664,-74.9408187866211,3905
BARRIO BELLAVISTA,-12.73987865447998,-74.90629577636719,3906
BARRIO BELLAVISTA,-12.990891456604004,-74.72367095947266,3907
BARRIO BELLAVISTA,-15.833086013793945,-70.02519226074219,3908
BARRIO BELLAVISTA,-15.512985229492188,-69.34586334228516,3909
BARRIO BELLAVISTA ALTA,-10.689603805541992,-76.31532287597656,3910
BARRIO BELOY CHAUCA,-11.971351623535156,-75.25090026855469,3911
BARRIO BEZADA,-10.617008209228516,-76.178619384765625,3912
BARRIO BIO HUERTO,-10.729168891906738,-73.7606430053711,3913
BARRIO BOLIVAR,-11.531440734863281,-75.53111267089844,3914
BARRIO BOLÍVAR,-11.531440734863281,-75.53111267089844,3915
BARRIO BOLOGNESI,-6.6133856773376465,-76.74290466308594,3916
BARRIO BOLOGNESI,-14.15255355834961,-71.38597869873047,3917
BARRIO BOLOGNESI,-16.907136917114258,-69.37213134765625,3918
BARRIO BRASIL,-10.807827949523926,-75.873626708984375,3919
BARRIO BRISTOL,-4.838786602020264,-76.55118560791016,3920
BARRIO BUEBLO NUEVO,-7.625328540802002,-78.0384750366211,3921
BARRIO BUENA  VISTA ALTA,-3.6038358211517334,-80.4767837524414,3922
BARRIO BUENA VISTA,-13.648802757263184,-73.3635482788086,3923
BARRIO BUENA VISTA ALTA,-3.6038358211517334,-80.4767837524414,3924
BARRIO BUENA VISTA BAJA,-3.6038358211517334,-80.4767837524414,3925
BARRIO BUENOS AIRES,-4.90027379989624,-80.68859100341797,3926
BARRIO BUENOS AIRES,-4.902023792266846,-80.6868667602539,3927
BARRIO BUENOS AIRES,-3.6013755798339844,-80.48297882080078,3928
BARRIO BUENOS AIRES,-3.56994366645813,-80.454559326171875,3929
BARRIO BUENOS AIRES,-3.569715738296509,-80.45265197753906,3930
BARRIO BUENOS AIRES,-3.5707948207855225,-80.45008087158203,3931
BARRIO BUENOS AIRES,-3.568936347961426,-80.45001983642578,3932
BARRIO BUENOS AIRES,-9.781314849853516,-77.61893463134766,3933
BARRIO BUENOS AIRES,-8.52667236328125,-77.49107360839844,3934
BARRIO BUENOS AIRES,-9.080060005187988,-77.28250885009766,3935
BARRIO BUENOS AIRES,-10.685805320739746,-76.2650375366211,3936
BARRIO BUENOS AIRES,-10.922745704650879,-76.060882568359375,3937
BARRIO BUENOS AIRES,-11.77441120147705,-75.5058364868164,3938
BARRIO BUENOS AIRES NORTE,-3.6013755798339844,-80.48297882080078,3939
BARRIO BUENOS AIRES SUR,-3.603358030319214,-80.48473358154297,3940
BARRIO CABRA CORRAL,-10.356208801269531,-77.19742584228516,3941
BARRIO CACCE,-13.735788345336914,-73.55451965332031,3942
BARRIO CAJAS CHICO,-12.07233715057373,-75.22225189208984,3943
BARRIO CAJAS CHICO,-12.074666023254395,-75.214385986328125,3944
BARRIO CALIFORNIA,-7.116400718688965,-78.83038330078125,3945
BARRIO CALIXTO ROMERO,-4.862594127655029,-80.76374053955078,3946
BARRIO CALLEPAMPA,-13.922052383422852,-73.9072494506836,3947
BARRIO CALVARIO,-6.037108421325684,-76.97669982910156,3948
BARRIO CALVARIO,-6.033231735229492,-76.97565460205078,3949
BARRIO CALVARIO,-6.03039026260376,-76.97501373291016,3950
BARRIO CALVARIO,-6.038013458251953,-76.97269439697266,3951
BARRIO CALVARIO,-6.059319496154785,-76.97245788574219,3952
BARRIO CALVARIO,-6.0356903076171875,-76.9710922241211,3953
BARRIO CALVARIO,-6.04536771774292,-76.96943664550781,3954
BARRIO CALVARIO,-6.036005973815918,-76.96797180175781,3955
BARRIO CALVARIO,-6.034396648406982,-76.967498779296875,3956
BARRIO CALVARIO,-6.041896820068359,-76.966522216796875,3957
BARRIO CALVARIO,-6.039240837097168,-76.96581268310547,3958
BARRIO CALVARIO,-6.416173458099365,-76.51853942871094,3959
BARRIO CALVARIO,-13.844817161560059,-74.37427520751953,3960
BARRIO CALVARIO,-13.919565200805664,-74.33612823486328,3961
BARRIO CAMBANILLA,-8.195703506469727,-77.89396667480469,3962
BARRIO CAMCHAS,-9.160052299499512,-77.369384765625,3963
BARRIO CANIPAMBA,-8.195703506469727,-77.89396667480469,3964
BARRIO CANIPAMPA,-8.19509506225586,-77.89363861083984,3965
BARRIO CANTA HUALMAY,-11.095775604248047,-77.598724365234375,3966
BARRIO CANTAGALLO,-10.475979804992676,-76.4085464477539,3967
BARRIO CAPILLAPATA,-13.166552543640137,-74.22102355957031,3968
BARRIO CAPILLAPATA,-13.168116569519043,-74.22058868408203,3969
BARRIO CARAPUNGO,-6.395411968231201,-77.48221588134766,3970
BARRIO CARHUACAYAN,-10.852816581726074,-76.11470794677734,3971
BARRIO CARMEN ALTO,-12.061593055725098,-75.28468322753906,3972
BARRIO CARMEN ALTO,-13.176963806152344,-74.219879150390625,3973
BARRIO CARPAPATA,-12.491738319396973,-74.6244888305664,3974
BARRIO CAYAO,-9.4628753662109375,-76.8248062133789,3975
BARRIO CCALLAO,-14.69758415222168,-74.13335418701172,3976
BARRIO CCALLESPUQUIO,-13.319853782653809,-71.59683990478516,3977
BARRIO CCAYACCAYA,-12.558746337890625,-74.5117416381836,3978
BARRIO CCAYAO,-14.695070266723633,-74.12922668457031,3979
BARRIO CCENCCOMAYO,-13.319853782653809,-71.59683990478516,3980
BARRIO CCOCHAPAMPA,-14.977056503295898,-73.83892059326172,3981
BARRIO CCOLLANA,-14.165400505065918,-73.57295989990234,3982
BARRIO CCOLLANA,-14.295182228088379,-73.25233459472656,3983
BARRIO CCOLPAPAMPA,-13.036357879638672,-74.95696258544922,3984
BARRIO CCOÑECCPUQUIO,-13.662030220031738,-73.395233154296875,3985
BARRIO CCOÑECCPUQUIO,-13.661520004272461,-73.393524169921875,3986
BARRIO CCOTOCHA,-14.165400505065918,-73.57295989990234,3987
BARRIO CENTENARIO,-11.110811233520508,-77.5791015625,3988
BARRIO CENTENARIO,-9.536497116088867,-76.81502532958984,3989
BARRIO CENTENARIO,-16.21460723876953,-69.46073913574219,3990
BARRIO CENTRAL,-6.866208553314209,-78.146392822265625,3991
BARRIO CENTRAL,-6.869200706481934,-78.14167785644531,3992
BARRIO CENTRAL,-5.974259376525879,-77.02608489990234,3993
BARRIO CENTRAL,-6.721563816070557,-76.69249725341797,3994
BARRIO CENTRAL,-5.899249076843262,-76.23607635498047,3995
BARRIO CENTRAL,-11.531440734863281,-75.53111267089844,3996
BARRIO CENTRAL,-13.679155349731445,-73.07652282714844,3997
BARRIO CENTRAL,-14.364622116088867,-72.880126953125,3998
BARRIO CENTRAL,-13.743444442749023,-72.35248565673828,3999
BARRIO CENTRAL,-14.954242706298828,-70.4028549194336,4000
BARRIO CENTRAL,-15.64253044128418,-70.35076141357422,4001
BARRIO CENTRAL,-15.836421012878418,-70.029754638671875,4002
BARRIO CENTRAL,-15.512985229492188,-69.34586334228516,4003
BARRIO CENTRAL PUSI,-15.436821937561035,-69.92756652832031,4004
BARRIO CENTRO,-3.9461240768432617,-80.9395980834961,4005
BARRIO CENTRO,-7.830698013305664,-78.71385192871094,4006
BARRIO CENTRO,-8.52667236328125,-77.49107360839844,4007
BARRIO CENTRO,-9.723753929138184,-77.456329345703125,4008
BARRIO CENTRO,-5.929717540740967,-77.22502899169922,4009
BARRIO CENTRO,-10.356208801269531,-77.19742584228516,4010
BARRIO CENTRO,-9.4542388916015625,-77.17675018310547,4011
BARRIO CENTRO,-10.15078353881836,-77.15792083740234,4012
BARRIO CENTRO,-9.367045402526855,-76.81453704833984,4013
BARRIO CENTRO,-4.830445289611816,-76.5561752319336,4014
BARRIO CENTRO,-10.773041725158691,-75.813720703125,4015
BARRIO CENTRO,-11.805912971496582,-75.7154312133789,4016
BARRIO CENTRO,-12.20881462097168,-75.3875732421875,4017
BARRIO CENTRO,-12.016677856445313,-75.28117370605469,4018
BARRIO CENTRO,-12.055248260498047,-75.26374816894531,4019
BARRIO CENTRO,-12.156146049499512,-75.2265625,4020
BARRIO CENTRO,-12.102543830871582,-75.217498779296875,4021
BARRIO CENTRO,-6.184601783752441,-75.181243896484375,4022
BARRIO CENTRO,-6.91014289855957,-75.16443634033203,4023
BARRIO CENTRO,-6.0409979820251465,-74.85639953613281,4024
BARRIO CENTRO,-13.6705904006958,-74.31945037841797,4025
BARRIO CENTRO,-8.60451889038086,-74.30903625488281,4026
BARRIO CENTRO,-13.743444442749023,-72.35248565673828,4027
BARRIO CENTRO,-15.113889694213867,-70.9112777709961,4028
BARRIO CENTRÓ,-4.830445289611816,-76.5561752319336,4029
BARRIO CENTRO AMÉRICA,-11.136536598205566,-73.04154205322266,4030
BARRIO CENTRO UNO,-13.919565200805664,-74.33612823486328,4031
BARRIO CERCADO,-11.403450965881348,-69.49437713623047,4032
BARRIO CERCADO,-11.406243324279785,-69.49340057373047,4033
BARRIO CERCADO,-11.407059669494629,-69.49061584472656,4034
BARRIO CERCADO IBERIA,-11.402244567871094,-69.49226379394531,4035
BARRIO CERRITO DE LA LIBERTAD,-12.05993366241455,-75.19659423828125,4036
BARRIO CERRITO DE LA LIBERTAD,-12.06270980834961,-75.196441650390625,4037
BARRIO CERRO COLORADO,-14.78464126586914,-70.3510513305664,4038
BARRIO CERRO SAN COSME,-9.035786628723145,-75.511627197265625,4039
BARRIO CESAR VALLEJO,-9.037378311157227,-76.95592498779297,4040
BARRIO CESAR VALLEJO,-10.253825187683105,-76.26757049560547,4041
BARRIO CHACCAS,-12.651143074035645,-74.85777282714844,4042
BARRIO CHACCHAYPAMPA,-6.383408546447754,-76.63550567626953,4043
BARRIO CHAIPARA,-12.794758796691895,-74.352142333984375,4044
BARRIO CHALACO,-5.241084098815918,-79.447235107421875,4045
BARRIO CHALLACOLLO,-16.565494537353516,-69.04351043701172,4046
BARRIO CHALLHUANI,-13.469164848327637,-73.57891082763672,4047
BARRIO CHAMBA URIARTE,-3.9461240768432617,-80.9395980834961,4048
BARRIO CHAPARRAL,-6.714719772338867,-79.81407928466797,4049
BARRIO CHAPO PAMPA,-11.781187057495117,-75.692535400390625,4050
BARRIO CHAQUIHUAYCCO,-12.932979583740234,-74.25757598876953,4051
BARRIO CHAQUILA,-10.767287254333496,-77.74585723876953,4052
BARRIO CHAQUILLA,-10.767287254333496,-77.74585723876953,4053
BARRIO CHARAGMAYO,-9.899517059326172,-75.996185302734375,4054
BARRIO CHASQUI,-10.866827011108398,-76.114654541015625,4055
BARRIO CHAUPI,-14.011655807495117,-73.837188720703125,4056
BARRIO CHAUPIMARCA,-10.922745704650879,-76.060882568359375,4057
BARRIO CHAUPIS,-10.434591293334961,-76.43900299072266,4058
BARRIO CHAUPIS,-10.473958015441895,-76.354827880859375,4059
BARRIO CHAVALINA,-13.417685508728027,-76.122833251953125,4060
BARRIO CHEJOÑA,-15.86188793182373,-70.00028228759766,4061
BARRIO CHICHICA,-9.909881591796875,-75.99717712402344,4062
BARRIO CHICHIMACO,-11.310259819030762,-75.71549987792969,4063
BARRIO CHIHUAN,-9.009305000305176,-77.28700256347656,4064
BARRIO CHILLCAPUQUIO,-12.468740463256836,-74.7774429321289,4065
BARRIO CHINCHAYA,-16.21460723876953,-69.46073913574219,4066
BARRIO CHINO,-9.138340950012207,-76.023956298828125,4067
BARRIO CHINO,-9.307806968688965,-74.43980407714844,4068
BARRIO CHOCO,-8.9623565673828125,-77.840240478515625,4069
BARRIO CHONGA,-11.294008255004883,-75.77057647705078,4070
BARRIO CHONTAPACCHA,-7.147778034210205,-78.52494812011719,4071
BARRIO CHONTAPACHA,-7.147778034210205,-78.52494812011719,4072
BARRIO CHORRILLOS,-11.990609169006348,-75.47431945800781,4073
BARRIO CHOSICA,-10.617008209228516,-76.178619384765625,4074
BARRIO CHUCMAY,-12.280357360839844,-74.93982696533203,4075
BARRIO CHUCUPALLA,-13.813843727111816,-73.04584503173828,4076
BARRIO CHULLCUYOCC,-13.146820068359375,-74.427490234375,4077
BARRIO CHUMO URAYPAMPA,-14.26590633392334,-71.23587799072266,4078
BARRIO CHUNA MARA BAJO,-9.54197883605957,-77.52685546875,4079
BARRIO CHUNAPAMPA,-9.899188041687012,-76.24604034423828,4080
BARRIO CHUNAPAMPA,-10.11833667755127,-76.2082290649414,4081
BARRIO CHUNE,-6.527379989624023,-77.7817153930664,4082
BARRIO CHUNTA,-13.743444442749023,-72.35248565673828,4083
BARRIO CINCO ESQUINAS,-12.945147514343262,-74.24152374267578,4084
BARRIO CINCO ESQUINAS,-13.653797149658203,-73.9552001953125,4085
BARRIO CINCO ESQUINAS HUAROS,-11.405024528503418,-76.57398223876953,4086
BARRIO CINCUENTENARIO MIRAFLORES I ETAPA,-15.478984832763672,-70.11992645263672,4087
BARRIO CINTA VERDE,-11.468231201171875,-75.66886901855469,4088
BARRIO COCHAPAMPA,-9.97800350189209,-76.67533874511719,4089
BARRIO COCHARCAS,-12.006028175354004,-75.28462219238281,4090
BARRIO COLCAPATA,-10.666082382202148,-76.77154541015625,4091
BARRIO COLCAQUE,-13.584574699401855,-72.84725189208984,4092
BARRIO COLESH CORRAL,-9.871463775634766,-76.492431640625,4093
BARRIO COLLANA,-10.778240203857422,-75.8150405883789,4094
BARRIO COLMENA BAJA,-7.156835556030273,-78.50825500488281,4095
BARRIO COLPA,-10.866827011108398,-76.114654541015625,4096
BARRIO COLPA,-12.156146049499512,-75.2265625,4097
BARRIO COMUN,-9.003091812133789,-77.00450134277344,4098
BARRIO COMUN,-12.068258285522461,-75.284515380859375,4099
BARRIO CONDORILLO BAJO,-13.436522483825684,-76.13121795654297,4100
BARRIO CONFRATERNIDAD,-13.655244827270508,-73.409393310546875,4101
BARRIO CONO ALUVIONICA,-9.52696418762207,-77.52923583984375,4102
BARRIO CONO ALUVIONICO,-9.52696418762207,-77.52923583984375,4103
BARRIO CONO ALUVIONICO SUR,-9.523538589477539,-77.530487060546875,4104
BARRIO CONSUELO,-6.060091495513916,-77.17021179199219,4105
BARRIO CONVENTO BAJO,-8.865118980407715,-77.3638916015625,4106
BARRIO CORIRA,-15.213933944702148,-72.885009765625,4107
BARRIO CORRAL PAMPA,-10.141191482543945,-76.30021667480469,4108
BARRIO COSTA RICA,-16.787860870361328,-70.70851135253906,4109
BARRIO COSTA VERDE,-3.679093599319458,-80.67667388916016,4110
BARRIO COYANA,-9.4628753662109375,-76.8248062133789,4111
BARRIO CRISTO REY,-7.619798183441162,-78.04755401611328,4112
BARRIO CRUCE HERCCAPUNCO,-14.291683197021484,-71.22051239013672,4113
BARRIO CRUCIRCA,-8.442384719848633,-77.2702865600586,4114
BARRIO CRUZ BLANCA,-7.901681423187256,-78.56622314453125,4115
BARRIO CRUZ CIRCA PATA PATA,-10.141191482543945,-76.30021667480469,4116
BARRIO CRUZ DE MAYO,-11.517596244812012,-75.90113830566406,4117
BARRIO CRUZ DE MAYO,-11.755049705505371,-75.48743438720703,4118
BARRIO CRUZ SAN JUAN,-6.389708042144775,-78.81617736816406,4119
BARRIO CRUZPATA LOS ANGELES,-13.522836685180664,-73.71360778808594,4120
BARRIO CUARTO,-11.25200366973877,-75.86699676513672,4121
BARRIO CULTURAL PUENTE,-14.911993026733398,-70.19358825683594,4122
BARRIO CUMBE MAYO,-7.157862663269043,-78.52374267578125,4123
BARRIO CUMBE MAYO,-7.161085605621338,-78.5226058959961,4124
